"Common_name","State","Source","Year","set_tows","total_lengths","total_ages","total_otoliths"
"sharpchin rockfish","WA","NWFSC WCGBTS",2007,10,450,0,69
"sharpchin rockfish","WA","NWFSC WCGBTS",2008,10,587,0,199
"sharpchin rockfish","WA","NWFSC WCGBTS",2009,10,366,0,188
"sharpchin rockfish","WA","NWFSC WCGBTS",2010,15,242,0,211
"sharpchin rockfish","WA","NWFSC WCGBTS",2011,13,282,0,196
"sharpchin rockfish","WA","NWFSC WCGBTS",2012,10,314,0,146
"sharpchin rockfish","WA","NWFSC WCGBTS",2013,9,297,0,101
"sharpchin rockfish","WA","NWFSC WCGBTS",2014,17,417,0,209
"sharpchin rockfish","WA","NWFSC WCGBTS",2015,22,540,0,306
"sharpchin rockfish","WA","NWFSC WCGBTS",2016,16,177,0,130
"sharpchin rockfish","WA","NWFSC WCGBTS",2017,11,178,0,154
"sharpchin rockfish","WA","NWFSC WCGBTS",2018,12,265,0,153
"sharpchin rockfish","WA","NWFSC WCGBTS",2019,9,123,0,75
"sharpchin rockfish","WA","NWFSC WCGBTS",2021,7,167,0,103
"sharpchin rockfish","WA","NWFSC WCGBTS",2022,8,223,0,129
"sharpchin rockfish","WA","NWFSC WCGBTS",2023,6,178,0,84
"sharpchin rockfish","WA","NWFSC WCGBTS",2024,16,338,0,185
"shortraker rockfish","CA","NWFSC WCGBTS",2003,1,1,0,0
"shortraker rockfish","OR","NWFSC WCGBTS",2004,1,1,0,1
"shortraker rockfish","OR","NWFSC WCGBTS",2005,2,8,0,8
"shortraker rockfish","OR","NWFSC WCGBTS",2014,1,2,0,2
"shortraker rockfish","OR","NWFSC WCGBTS",2015,1,18,0,17
"shortraker rockfish","OR","NWFSC WCGBTS",2017,1,3,0,3
"shortraker rockfish","OR","NWFSC WCGBTS",2018,1,2,0,2
"shortraker rockfish","WA","NWFSC WCGBTS",2003,1,2,0,0
"shortraker rockfish","WA","NWFSC WCGBTS",2004,2,7,0,7
"shortraker rockfish","WA","NWFSC WCGBTS",2013,1,1,0,1
"shortraker rockfish","WA","NWFSC WCGBTS",2014,1,1,0,1
"shortraker rockfish","WA","NWFSC WCGBTS",2022,1,3,0,3
"shortraker rockfish","WA","NWFSC WCGBTS",2023,2,3,0,3
"shortraker rockfish","WA","NWFSC WCGBTS",2024,2,9,0,9
"shortspine thornyhead","CA","NWFSC WCGBTS",2003,133,2506,0,573
"shortspine thornyhead","CA","NWFSC WCGBTS",2004,114,2393,0,854
"shortspine thornyhead","CA","NWFSC WCGBTS",2005,175,3412,0,772
"shortspine thornyhead","CA","NWFSC WCGBTS",2006,193,2881,0,725
"shortspine thornyhead","CA","NWFSC WCGBTS",2007,199,2406,0,699
"shortspine thornyhead","CA","NWFSC WCGBTS",2008,203,2440,0,733
"shortspine thornyhead","CA","NWFSC WCGBTS",2009,185,2006,0,673
"shortspine thornyhead","CA","NWFSC WCGBTS",2010,212,2051,0,756
"shortspine thornyhead","CA","NWFSC WCGBTS",2011,184,2269,0,645
"shortspine thornyhead","CA","NWFSC WCGBTS",2012,181,2094,0,635
"shortspine thornyhead","CA","NWFSC WCGBTS",2013,129,1395,0,460
"shortspine thornyhead","CA","NWFSC WCGBTS",2014,188,2264,0,669
"shortspine thornyhead","CA","NWFSC WCGBTS",2015,198,2373,0,716
"shortspine thornyhead","CA","NWFSC WCGBTS",2016,200,2114,0,542
"shortspine thornyhead","CA","NWFSC WCGBTS",2017,207,2464,0,567
"shortspine thornyhead","CA","NWFSC WCGBTS",2018,216,2680,0,424
"shortspine thornyhead","CA","NWFSC WCGBTS",2019,90,1152,0,176
"shortspine thornyhead","CA","NWFSC WCGBTS",2021,197,2286,0,391
"shortspine thornyhead","CA","NWFSC WCGBTS",2022,185,2260,0,356
"shortspine thornyhead","CA","NWFSC WCGBTS",2023,191,2430,0,372
"shortspine thornyhead","CA","NWFSC WCGBTS",2024,181,2253,0,354
"shortspine thornyhead","OR","NWFSC WCGBTS",2003,101,3499,0,428
"shortspine thornyhead","OR","NWFSC WCGBTS",2004,77,3579,0,635
"shortspine thornyhead","OR","NWFSC WCGBTS",2005,98,3728,0,431
"shortspine thornyhead","OR","NWFSC WCGBTS",2006,106,2884,0,403
"shortspine thornyhead","OR","NWFSC WCGBTS",2007,121,2304,0,425
"shortspine thornyhead","OR","NWFSC WCGBTS",2008,109,1649,0,393
"shortspine thornyhead","OR","NWFSC WCGBTS",2009,119,1809,0,424
"shortspine thornyhead","OR","NWFSC WCGBTS",2010,102,1261,0,362
"shortspine thornyhead","OR","NWFSC WCGBTS",2011,121,1903,0,440
"shortspine thornyhead","OR","NWFSC WCGBTS",2012,110,1881,0,408
"shortspine thornyhead","OR","NWFSC WCGBTS",2013,83,1282,0,312
"shortspine thornyhead","OR","NWFSC WCGBTS",2014,110,1629,0,402
"shortspine thornyhead","OR","NWFSC WCGBTS",2015,108,1720,0,405
"shortspine thornyhead","OR","NWFSC WCGBTS",2016,124,2031,0,362
"shortspine thornyhead","OR","NWFSC WCGBTS",2017,118,1821,0,333
"shortspine thornyhead","OR","NWFSC WCGBTS",2018,115,1877,0,237
"shortspine thornyhead","OR","NWFSC WCGBTS",2019,57,875,0,108
"shortspine thornyhead","OR","NWFSC WCGBTS",2021,109,1826,0,214
"shortspine thornyhead","OR","NWFSC WCGBTS",2022,106,1652,0,208
"shortspine thornyhead","OR","NWFSC WCGBTS",2023,88,1481,0,177
"shortspine thornyhead","OR","NWFSC WCGBTS",2024,111,1882,0,214
"shortspine thornyhead","WA","NWFSC WCGBTS",2003,59,1688,0,254
"shortspine thornyhead","WA","NWFSC WCGBTS",2004,23,707,0,176
"shortspine thornyhead","WA","NWFSC WCGBTS",2005,43,908,0,172
"shortspine thornyhead","WA","NWFSC WCGBTS",2006,34,435,0,118
"shortspine thornyhead","WA","NWFSC WCGBTS",2007,47,789,0,170
"shortspine thornyhead","WA","NWFSC WCGBTS",2008,50,608,0,175
"shortspine thornyhead","WA","NWFSC WCGBTS",2009,37,381,0,133
"shortspine thornyhead","WA","NWFSC WCGBTS",2010,46,547,0,154
"shortspine thornyhead","WA","NWFSC WCGBTS",2011,42,525,0,151
"shortspine thornyhead","WA","NWFSC WCGBTS",2012,58,703,0,200
"shortspine thornyhead","WA","NWFSC WCGBTS",2013,35,412,0,119
"shortspine thornyhead","WA","NWFSC WCGBTS",2014,47,689,0,181
"shortspine thornyhead","WA","NWFSC WCGBTS",2015,26,403,0,99
"shortspine thornyhead","WA","NWFSC WCGBTS",2016,31,459,0,96
"shortspine thornyhead","WA","NWFSC WCGBTS",2017,37,444,0,106
"shortspine thornyhead","WA","NWFSC WCGBTS",2018,36,429,0,70
"shortspine thornyhead","WA","NWFSC WCGBTS",2019,27,371,0,53
"shortspine thornyhead","WA","NWFSC WCGBTS",2021,39,578,0,77
"shortspine thornyhead","WA","NWFSC WCGBTS",2022,21,290,0,45
"shortspine thornyhead","WA","NWFSC WCGBTS",2023,50,697,0,99
"shortspine thornyhead","WA","NWFSC WCGBTS",2024,41,522,0,76
"silvergray rockfish","CA","NWFSC HKL",2005,1,1,0,1
"silvergray rockfish","CA","NWFSC HKL",2017,1,1,0,1
"silvergray rockfish","CA","NWFSC HKL",2018,1,1,0,1
"silvergray rockfish","CA","NWFSC HKL",2019,1,1,0,0
"silvergray rockfish","CA","NWFSC WCGBTS",2005,1,13,0,13
"silvergray rockfish","CA","NWFSC WCGBTS",2008,1,1,0,1
"silvergray rockfish","CA","NWFSC WCGBTS",2021,1,1,0,1
"silvergray rockfish","OR","NWFSC WCGBTS",2003,4,11,0,11
"silvergray rockfish","OR","NWFSC WCGBTS",2004,2,17,0,17
"silvergray rockfish","OR","NWFSC WCGBTS",2005,3,32,0,27
"silvergray rockfish","OR","NWFSC WCGBTS",2006,3,7,0,7
"silvergray rockfish","OR","NWFSC WCGBTS",2007,3,4,0,4
"silvergray rockfish","OR","NWFSC WCGBTS",2008,1,12,0,12
"silvergray rockfish","OR","NWFSC WCGBTS",2009,1,1,0,1
"silvergray rockfish","OR","NWFSC WCGBTS",2010,5,42,0,42
"silvergray rockfish","OR","NWFSC WCGBTS",2011,9,82,0,57
"silvergray rockfish","OR","NWFSC WCGBTS",2012,3,22,0,22
"silvergray rockfish","OR","NWFSC WCGBTS",2013,4,10,0,9
"silvergray rockfish","OR","NWFSC WCGBTS",2014,1,5,0,5
"silvergray rockfish","OR","NWFSC WCGBTS",2015,2,78,0,21
"silvergray rockfish","OR","NWFSC WCGBTS",2016,2,3,0,3
"silvergray rockfish","OR","NWFSC WCGBTS",2017,6,66,0,66
"silvergray rockfish","OR","NWFSC WCGBTS",2018,3,4,0,4
"silvergray rockfish","OR","NWFSC WCGBTS",2019,4,31,0,31
"silvergray rockfish","OR","NWFSC WCGBTS",2021,1,1,0,1
"silvergray rockfish","OR","NWFSC WCGBTS",2024,5,53,0,53
"silvergray rockfish","WA","NWFSC WCGBTS",2003,5,23,0,23
"silvergray rockfish","WA","NWFSC WCGBTS",2004,1,2,0,2
"silvergray rockfish","WA","NWFSC WCGBTS",2005,2,6,0,6
"silvergray rockfish","WA","NWFSC WCGBTS",2007,5,18,0,18
"silvergray rockfish","WA","NWFSC WCGBTS",2008,4,7,0,7
"silvergray rockfish","WA","NWFSC WCGBTS",2009,4,35,0,35
"silvergray rockfish","WA","NWFSC WCGBTS",2010,3,5,0,5
"silvergray rockfish","WA","NWFSC WCGBTS",2011,5,34,0,24
"silvergray rockfish","WA","NWFSC WCGBTS",2012,5,24,0,24
"silvergray rockfish","WA","NWFSC WCGBTS",2013,2,34,0,17
"silvergray rockfish","WA","NWFSC WCGBTS",2014,4,11,0,11
"silvergray rockfish","WA","NWFSC WCGBTS",2015,2,2,0,2
"silvergray rockfish","WA","NWFSC WCGBTS",2016,1,2,0,2
"silvergray rockfish","WA","NWFSC WCGBTS",2017,2,9,0,9
"silvergray rockfish","WA","NWFSC WCGBTS",2018,5,26,0,26
"silvergray rockfish","WA","NWFSC WCGBTS",2019,3,74,0,74
"silvergray rockfish","WA","NWFSC WCGBTS",2021,3,3,0,3
"silvergray rockfish","WA","NWFSC WCGBTS",2022,4,48,0,48
"silvergray rockfish","WA","NWFSC WCGBTS",2023,5,24,0,24
"silvergray rockfish","WA","NWFSC WCGBTS",2024,4,38,0,38
"splitnose rockfish","CA","NWFSC WCGBTS",2003,71,4109,267,313
"splitnose rockfish","CA","NWFSC WCGBTS",2004,53,3409,241,2
"splitnose rockfish","CA","NWFSC WCGBTS",2005,77,2816,302,34
"splitnose rockfish","CA","NWFSC WCGBTS",2006,78,2094,274,56
"splitnose rockfish","CA","NWFSC WCGBTS",2007,73,1720,217,215
"splitnose rockfish","CA","NWFSC WCGBTS",2008,80,1594,272,171
"splitnose rockfish","CA","NWFSC WCGBTS",2009,81,1712,0,510
"splitnose rockfish","CA","NWFSC WCGBTS",2010,83,1342,0,442
"splitnose rockfish","CA","NWFSC WCGBTS",2011,79,1462,0,443
"splitnose rockfish","CA","NWFSC WCGBTS",2012,74,999,0,409
"splitnose rockfish","CA","NWFSC WCGBTS",2013,50,690,0,285
"splitnose rockfish","CA","NWFSC WCGBTS",2014,86,1304,0,440
"splitnose rockfish","CA","NWFSC WCGBTS",2015,75,1079,0,397
"splitnose rockfish","CA","NWFSC WCGBTS",2016,77,1112,0,417
"splitnose rockfish","CA","NWFSC WCGBTS",2017,85,1308,0,354
"splitnose rockfish","CA","NWFSC WCGBTS",2018,72,1252,0,304
"splitnose rockfish","CA","NWFSC WCGBTS",2019,46,751,0,192
"splitnose rockfish","CA","NWFSC WCGBTS",2021,80,1314,0,340
"splitnose rockfish","CA","NWFSC WCGBTS",2022,85,1287,0,286
"splitnose rockfish","CA","NWFSC WCGBTS",2023,78,1179,0,265
"splitnose rockfish","CA","NWFSC WCGBTS",2024,68,1148,0,248
"splitnose rockfish","OR","NWFSC WCGBTS",2003,47,1987,193,190
"splitnose rockfish","OR","NWFSC WCGBTS",2004,39,1605,154,4
"splitnose rockfish","OR","NWFSC WCGBTS",2005,34,1327,148,9
"splitnose rockfish","OR","NWFSC WCGBTS",2006,53,1235,173,56
"splitnose rockfish","OR","NWFSC WCGBTS",2007,64,1307,210,132
"splitnose rockfish","OR","NWFSC WCGBTS",2008,53,1030,166,138
"splitnose rockfish","OR","NWFSC WCGBTS",2009,57,1054,0,315
"splitnose rockfish","OR","NWFSC WCGBTS",2010,37,557,0,212
"splitnose rockfish","OR","NWFSC WCGBTS",2011,41,606,0,232
"splitnose rockfish","OR","NWFSC WCGBTS",2012,52,790,0,288
"splitnose rockfish","OR","NWFSC WCGBTS",2013,42,589,0,219
"splitnose rockfish","OR","NWFSC WCGBTS",2014,43,559,0,216
"splitnose rockfish","OR","NWFSC WCGBTS",2015,46,668,0,243
"splitnose rockfish","OR","NWFSC WCGBTS",2016,48,767,0,294
"splitnose rockfish","OR","NWFSC WCGBTS",2017,40,555,0,153
"splitnose rockfish","OR","NWFSC WCGBTS",2018,37,490,0,147
"splitnose rockfish","OR","NWFSC WCGBTS",2019,23,260,0,82
"splitnose rockfish","OR","NWFSC WCGBTS",2021,43,621,0,192
"splitnose rockfish","OR","NWFSC WCGBTS",2022,49,736,0,179
"splitnose rockfish","OR","NWFSC WCGBTS",2023,34,397,0,122
"splitnose rockfish","OR","NWFSC WCGBTS",2024,46,718,0,161
"splitnose rockfish","WA","NWFSC WCGBTS",2003,16,537,53,52
"splitnose rockfish","WA","NWFSC WCGBTS",2004,6,121,23,3
"splitnose rockfish","WA","NWFSC WCGBTS",2005,15,324,48,2
"splitnose rockfish","WA","NWFSC WCGBTS",2006,16,263,52,8
"splitnose rockfish","WA","NWFSC WCGBTS",2007,21,336,68,42
"splitnose rockfish","WA","NWFSC WCGBTS",2008,20,294,50,33
"splitnose rockfish","WA","NWFSC WCGBTS",2009,16,202,0,71
"splitnose rockfish","WA","NWFSC WCGBTS",2010,9,122,0,56
"splitnose rockfish","WA","NWFSC WCGBTS",2011,12,83,0,50
"splitnose rockfish","WA","NWFSC WCGBTS",2012,10,126,0,48
"splitnose rockfish","WA","NWFSC WCGBTS",2013,10,128,0,51
"splitnose rockfish","WA","NWFSC WCGBTS",2014,11,96,0,45
"splitnose rockfish","WA","NWFSC WCGBTS",2015,10,111,0,50
"splitnose rockfish","WA","NWFSC WCGBTS",2016,4,44,0,18
"splitnose rockfish","WA","NWFSC WCGBTS",2017,4,28,0,13
"splitnose rockfish","WA","NWFSC WCGBTS",2018,5,49,0,19
"splitnose rockfish","WA","NWFSC WCGBTS",2019,4,34,0,12
"splitnose rockfish","WA","NWFSC WCGBTS",2021,7,64,0,23
"splitnose rockfish","WA","NWFSC WCGBTS",2022,5,54,0,20
"splitnose rockfish","WA","NWFSC WCGBTS",2023,7,52,0,20
"splitnose rockfish","WA","NWFSC WCGBTS",2024,5,77,0,18
"squarespot rockfish","CA","NWFSC HKL",2004,4,6,1,5
"squarespot rockfish","CA","NWFSC HKL",2005,17,28,4,21
"squarespot rockfish","CA","NWFSC HKL",2006,13,35,7,27
"squarespot rockfish","CA","NWFSC HKL",2007,8,10,7,3
"squarespot rockfish","CA","NWFSC HKL",2008,21,64,7,52
"squarespot rockfish","CA","NWFSC HKL",2009,12,20,4,15
"squarespot rockfish","CA","NWFSC HKL",2010,8,28,3,23
"squarespot rockfish","CA","NWFSC HKL",2011,13,24,2,19
"squarespot rockfish","CA","NWFSC HKL",2012,4,4,0,4
"squarespot rockfish","CA","NWFSC HKL",2013,7,8,2,6
"squarespot rockfish","CA","NWFSC HKL",2014,27,86,20,60
"squarespot rockfish","CA","NWFSC HKL",2015,36,145,16,128
"squarespot rockfish","CA","NWFSC HKL",2016,45,221,25,191
"squarespot rockfish","CA","NWFSC HKL",2017,56,265,45,213
"squarespot rockfish","CA","NWFSC HKL",2018,67,343,174,144
"squarespot rockfish","CA","NWFSC HKL",2019,60,191,27,154
"squarespot rockfish","CA","NWFSC HKL",2021,63,319,0,295
"squarespot rockfish","CA","NWFSC HKL",2022,42,129,0,125
"squarespot rockfish","CA","NWFSC HKL",2023,52,140,0,138
"squarespot rockfish","CA","NWFSC HKL",2024,41,243,0,239
"squarespot rockfish","CA","NWFSC WCGBTS",2003,2,30,0,0
"squarespot rockfish","CA","NWFSC WCGBTS",2004,5,159,0,25
"squarespot rockfish","CA","NWFSC WCGBTS",2005,13,245,41,26
"squarespot rockfish","CA","NWFSC WCGBTS",2006,6,152,10,39
"squarespot rockfish","CA","NWFSC WCGBTS",2007,13,424,33,60
"squarespot rockfish","CA","NWFSC WCGBTS",2008,10,239,36,44
"squarespot rockfish","CA","NWFSC WCGBTS",2009,14,388,30,63
"squarespot rockfish","CA","NWFSC WCGBTS",2010,13,185,17,46
"squarespot rockfish","CA","NWFSC WCGBTS",2011,5,75,10,23
"squarespot rockfish","CA","NWFSC WCGBTS",2012,6,32,5,27
"squarespot rockfish","CA","NWFSC WCGBTS",2013,9,514,20,64
"squarespot rockfish","CA","NWFSC WCGBTS",2014,9,232,6,40
"squarespot rockfish","CA","NWFSC WCGBTS",2015,9,247,34,52
"squarespot rockfish","CA","NWFSC WCGBTS",2016,18,329,59,79
"squarespot rockfish","CA","NWFSC WCGBTS",2017,11,322,62,66
"squarespot rockfish","CA","NWFSC WCGBTS",2018,11,240,17,91
"squarespot rockfish","CA","NWFSC WCGBTS",2019,6,206,22,43
"squarespot rockfish","CA","NWFSC WCGBTS",2021,10,184,0,111
"squarespot rockfish","CA","NWFSC WCGBTS",2022,12,340,0,139
"squarespot rockfish","CA","NWFSC WCGBTS",2023,9,217,0,102
"squarespot rockfish","CA","NWFSC WCGBTS",2024,8,169,0,70
"squarespot rockfish","OR","NWFSC WCGBTS",2009,1,2,0,0
"squarespot rockfish","OR","NWFSC WCGBTS",2011,1,2,1,1
"starry rockfish","CA","NWFSC HKL",2004,13,24,0,24
"starry rockfish","CA","NWFSC HKL",2005,15,32,0,32
"starry rockfish","CA","NWFSC HKL",2006,27,61,0,62
"starry rockfish","CA","NWFSC HKL",2007,29,63,0,61
"starry rockfish","CA","NWFSC HKL",2008,50,117,0,115
"starry rockfish","CA","NWFSC HKL",2009,39,85,0,80
"starry rockfish","CA","NWFSC HKL",2010,37,93,0,89
"starry rockfish","CA","NWFSC HKL",2011,23,39,0,35
"starry rockfish","CA","NWFSC HKL",2012,30,69,0,63
"starry rockfish","CA","NWFSC HKL",2013,29,55,0,54
"starry rockfish","CA","NWFSC HKL",2014,47,124,0,122
"starry rockfish","CA","NWFSC HKL",2015,59,189,0,188
"starry rockfish","CA","NWFSC HKL",2016,51,120,0,112
"starry rockfish","CA","NWFSC HKL",2017,60,153,0,144
"starry rockfish","CA","NWFSC HKL",2018,80,253,0,237
"starry rockfish","CA","NWFSC HKL",2019,85,328,0,308
"starry rockfish","CA","NWFSC HKL",2021,106,420,0,410
"starry rockfish","CA","NWFSC HKL",2022,106,490,0,476
"starry rockfish","CA","NWFSC HKL",2023,106,494,0,480
"starry rockfish","CA","NWFSC HKL",2024,97,483,0,474
"starry rockfish","CA","NWFSC WCGBTS",2003,1,1,0,0
"starry rockfish","CA","NWFSC WCGBTS",2004,3,3,0,3
"starry rockfish","CA","NWFSC WCGBTS",2005,2,3,0,3
"starry rockfish","CA","NWFSC WCGBTS",2006,1,1,0,1
"starry rockfish","CA","NWFSC WCGBTS",2007,3,6,0,6
"starry rockfish","CA","NWFSC WCGBTS",2008,2,2,0,2
"starry rockfish","CA","NWFSC WCGBTS",2009,6,18,0,18
"starry rockfish","CA","NWFSC WCGBTS",2010,2,2,0,2
"starry rockfish","CA","NWFSC WCGBTS",2011,1,1,0,1
"starry rockfish","CA","NWFSC WCGBTS",2012,2,3,0,3
"starry rockfish","CA","NWFSC WCGBTS",2013,1,2,0,0
"starry rockfish","CA","NWFSC WCGBTS",2016,2,2,0,2
"starry rockfish","CA","NWFSC WCGBTS",2017,5,9,0,6
"starry rockfish","CA","NWFSC WCGBTS",2018,4,10,0,10
"starry rockfish","CA","NWFSC WCGBTS",2019,4,16,0,16
"starry rockfish","CA","NWFSC WCGBTS",2022,3,5,0,5
"starry rockfish","CA","NWFSC WCGBTS",2023,1,2,0,2
"starry rockfish","CA","NWFSC WCGBTS",2024,4,12,0,11
"stripetail rockfish","CA","NWFSC HKL",2005,1,1,0,1
"stripetail rockfish","CA","NWFSC HKL",2011,1,1,0,1
"stripetail rockfish","CA","NWFSC HKL",2024,1,1,0,1
"stripetail rockfish","CA","NWFSC WCGBTS",2003,87,5367,0,0
"stripetail rockfish","CA","NWFSC WCGBTS",2004,94,4060,0,415
"stripetail rockfish","CA","NWFSC WCGBTS",2005,109,3915,0,464
"stripetail rockfish","CA","NWFSC WCGBTS",2006,88,2591,0,374
"stripetail rockfish","CA","NWFSC WCGBTS",2007,93,1750,0,371
"stripetail rockfish","CA","NWFSC WCGBTS",2008,97,1590,0,373
"stripetail rockfish","CA","NWFSC WCGBTS",2009,116,1667,0,592
"stripetail rockfish","CA","NWFSC WCGBTS",2010,134,1755,0,747
"stripetail rockfish","CA","NWFSC WCGBTS",2011,121,2145,0,658
"stripetail rockfish","CA","NWFSC WCGBTS",2012,113,1654,0,466
"stripetail rockfish","CA","NWFSC WCGBTS",2013,73,982,0,294
"stripetail rockfish","CA","NWFSC WCGBTS",2014,103,1706,0,443
"stripetail rockfish","CA","NWFSC WCGBTS",2015,114,1508,0,460
"stripetail rockfish","CA","NWFSC WCGBTS",2016,104,1615,0,446
"stripetail rockfish","CA","NWFSC WCGBTS",2017,111,1585,0,450
"stripetail rockfish","CA","NWFSC WCGBTS",2018,110,1519,0,437
"stripetail rockfish","CA","NWFSC WCGBTS",2019,56,1052,0,247
"stripetail rockfish","CA","NWFSC WCGBTS",2021,121,1869,0,533
"stripetail rockfish","CA","NWFSC WCGBTS",2022,95,1316,0,273
"stripetail rockfish","CA","NWFSC WCGBTS",2023,105,1380,0,290
"stripetail rockfish","CA","NWFSC WCGBTS",2024,104,1430,0,286
"stripetail rockfish","OR","NWFSC WCGBTS",2003,19,525,0,0
"stripetail rockfish","OR","NWFSC WCGBTS",2004,17,592,0,68
"stripetail rockfish","OR","NWFSC WCGBTS",2005,22,386,0,66
"stripetail rockfish","OR","NWFSC WCGBTS",2006,35,547,0,108
"stripetail rockfish","OR","NWFSC WCGBTS",2007,33,379,0,129
"stripetail rockfish","OR","NWFSC WCGBTS",2008,13,179,0,46
"stripetail rockfish","OR","NWFSC WCGBTS",2009,24,303,0,110
"stripetail rockfish","OR","NWFSC WCGBTS",2010,26,282,0,118
"stripetail rockfish","OR","NWFSC WCGBTS",2011,22,348,0,125
"stripetail rockfish","OR","NWFSC WCGBTS",2012,27,345,0,105
"stripetail rockfish","OR","NWFSC WCGBTS",2013,17,189,0,71
"stripetail rockfish","OR","NWFSC WCGBTS",2014,34,413,0,132
"stripetail rockfish","OR","NWFSC WCGBTS",2015,38,517,0,153
"stripetail rockfish","OR","NWFSC WCGBTS",2016,37,421,0,134
"stripetail rockfish","OR","NWFSC WCGBTS",2017,50,724,0,203
"stripetail rockfish","OR","NWFSC WCGBTS",2018,39,613,0,170
"stripetail rockfish","OR","NWFSC WCGBTS",2019,24,290,0,95
"stripetail rockfish","OR","NWFSC WCGBTS",2021,35,551,0,155
"stripetail rockfish","OR","NWFSC WCGBTS",2022,36,405,0,97
"stripetail rockfish","OR","NWFSC WCGBTS",2023,26,384,0,73
"stripetail rockfish","OR","NWFSC WCGBTS",2024,40,493,0,104
"stripetail rockfish","WA","NWFSC WCGBTS",2003,7,23,0,0
"stripetail rockfish","WA","NWFSC WCGBTS",2004,2,5,0,5
"stripetail rockfish","WA","NWFSC WCGBTS",2005,6,18,0,15
"stripetail rockfish","WA","NWFSC WCGBTS",2006,11,115,0,38
"stripetail rockfish","WA","NWFSC WCGBTS",2007,12,105,0,45
"stripetail rockfish","WA","NWFSC WCGBTS",2008,10,40,0,15
"stripetail rockfish","WA","NWFSC WCGBTS",2009,8,87,0,29
"stripetail rockfish","WA","NWFSC WCGBTS",2010,6,68,0,29
"stripetail rockfish","WA","NWFSC WCGBTS",2011,13,123,0,51
"stripetail rockfish","WA","NWFSC WCGBTS",2012,7,119,0,26
"stripetail rockfish","WA","NWFSC WCGBTS",2013,3,29,0,10
"stripetail rockfish","WA","NWFSC WCGBTS",2014,9,73,0,26
"stripetail rockfish","WA","NWFSC WCGBTS",2015,10,71,0,23
"stripetail rockfish","WA","NWFSC WCGBTS",2016,6,29,0,9
"stripetail rockfish","WA","NWFSC WCGBTS",2017,16,113,0,41
"stripetail rockfish","WA","NWFSC WCGBTS",2018,15,94,0,54
"stripetail rockfish","WA","NWFSC WCGBTS",2019,2,22,0,7
"stripetail rockfish","WA","NWFSC WCGBTS",2021,8,94,0,30
"stripetail rockfish","WA","NWFSC WCGBTS",2022,4,78,0,12
"stripetail rockfish","WA","NWFSC WCGBTS",2023,8,52,0,18
"stripetail rockfish","WA","NWFSC WCGBTS",2024,10,134,0,25
"vermilion and sunset rockfish","CA","NWFSC HKL",2004,53,1358,1205,38
"vermilion and sunset rockfish","CA","NWFSC HKL",2005,72,1680,1104,526
"vermilion and sunset rockfish","CA","NWFSC HKL",2006,65,1157,1109,48
"vermilion and sunset rockfish","CA","NWFSC HKL",2007,71,1814,1116,694
"vermilion and sunset rockfish","CA","NWFSC HKL",2008,78,1714,1182,530
"vermilion and sunset rockfish","CA","NWFSC HKL",2009,74,2131,1224,905
"vermilion and sunset rockfish","CA","NWFSC HKL",2010,79,2302,1262,1032
"vermilion and sunset rockfish","CA","NWFSC HKL",2011,73,2655,1167,1468
"vermilion and sunset rockfish","CA","NWFSC HKL",2012,91,2366,1194,1168
"vermilion and sunset rockfish","CA","NWFSC HKL",2013,93,2458,1702,752
"vermilion and sunset rockfish","CA","NWFSC HKL",2014,114,1708,539,1159
"vermilion and sunset rockfish","CA","NWFSC HKL",2015,146,1911,561,1343
"vermilion and sunset rockfish","CA","NWFSC HKL",2016,142,1904,539,1324
"vermilion and sunset rockfish","CA","NWFSC HKL",2017,157,2649,515,512
"vermilion and sunset rockfish","CA","NWFSC HKL",2018,158,2648,535,538
"vermilion and sunset rockfish","CA","NWFSC HKL",2019,148,2264,506,444
"vermilion and sunset rockfish","CA","NWFSC HKL",2021,150,2314,0,933
"vermilion and sunset rockfish","CA","NWFSC HKL",2022,160,2363,0,946
"vermilion and sunset rockfish","CA","NWFSC HKL",2023,159,2333,0,901
"vermilion and sunset rockfish","CA","NWFSC HKL",2024,157,2346,0,928
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2003,6,62,0,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2004,3,9,8,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2005,6,49,28,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2006,5,27,27,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2007,8,120,56,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2008,12,74,65,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2009,12,213,119,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2010,16,107,106,1
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2011,3,27,27,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2012,15,471,310,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2013,10,395,225,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2014,13,36,36,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2015,12,226,147,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2016,20,100,100,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2017,16,243,206,1
